 ,Area,Mean,Min,Max,X,Y
1,0,144,144,144,1120.000,1183.000
2,0,148,148,148,1062.500,1183.500
3,0,157,157,157,981.500,1143.500
4,0,149,149,149,1346.500,1129.500
5,0,146,146,146,1123.500,1451.500
6,0,145,145,145,1020.500,1395.500
7,0,163,163,163,1304.500,784.500
8,0,146,146,146,1257.500,864.000
9,0,160,160,160,1371.000,810.000
10,0,170,170,170,856.833,1263.500
11,0,158,158,158,892.167,1376.833
12,0,145,145,145,1904.167,1847.167
13,0,139,139,139,1872.167,2017.833
14,0,144,144,144,2001.500,1779.167
15,0,171,171,171,2310.833,1848.500
16,0,189,189,189,2349.500,1955.167
17,0,158,158,158,2077.500,2292.500
18,0,150,150,150,2022.833,2316.500
19,0,143,143,143,1701.500,2087.167
20,0,135,135,135,1705.500,1840.500
21,0,130,130,130,1611.500,1841.500
22,0,133,133,133,1556.500,1790.500
23,0,142,142,142,1549.500,1849.500
24,0,149,149,149,1622.500,2348.500
25,0,149,149,149,1495.500,2497.500
